"timestamp","direction","dpu_id"
"2018-02-28T22:31:52.047Z",-1,"283"
"2018-02-28T22:32:00.180Z",1,"283"
"2018-02-28T22:46:03.150Z",-1,"283"
"2018-02-28T22:46:05.216Z",1,"283"
"2018-02-28T23:12:24.388Z",1,"283"
"2018-02-28T23:23:15.223Z",-1,"283"
"2018-02-28T23:23:16.324Z",1,"283"
"2018-02-28T23:23:23.090Z",-1,"283"
"2018-02-28T23:23:27.657Z",1,"283"
"2018-02-28T23:23:31.257Z",-1,"283"
"2018-02-28T23:28:10.197Z","-1","423"
"2018-02-28T23:31:21.725Z",-1,"283"
"2018-02-28T23:31:28.225Z",-1,"283"
"2018-02-28T23:43:30.394Z",1,"283"
"2018-02-28T23:43:34.461Z",1,"283"
"2018-02-28T23:43:34.728Z",1,"283"
"2018-02-28T23:54:20.730Z",-1,"283"
"2018-03-01T00:06:09.098Z",1,"283"
"2018-03-01T00:06:11.931Z",1,"283"
"2018-03-01T00:06:35.865Z",-1,"283"
"2018-03-01T00:08:26.032Z",-1,"283"
"2018-03-01T00:08:28.899Z",1,"283"
"2018-03-01T00:18:15.668Z",1,"283"
"2018-03-01T00:37:55.905Z",-1,"283"
"2018-03-01T00:37:58.538Z",-1,"283"
"2018-03-01T00:49:56.409Z",-1,"283"
"2018-03-01T00:52:39.676Z",1,"283"
"2018-03-01T00:52:41.276Z",1,"283"
"2018-03-01T00:53:13.310Z",-1,"283"
"2018-03-01T00:53:15.010Z",-1,"283"
"2018-03-01T01:00:23.212Z",1,"283"
"2018-03-01T01:03:55.813Z",-1,"283"
"2018-03-01T01:04:02.146Z",1,"283"
"2018-03-01T01:04:31.913Z",-1,"283"
"2018-03-01T01:04:35.513Z",1,"283"
"2018-03-01T01:04:44.347Z",-1,"283"
"2018-03-01T01:04:51.947Z",-1,"283"
"2018-03-01T01:04:55.213Z",1,"283"
"2018-03-01T01:05:38.147Z",-1,"283"
"2018-03-01T01:05:49.781Z",1,"283"
"2018-03-01T01:07:17.948Z",1,"283"
"2018-03-01T01:11:06.983Z",-1,"283"
"2018-03-01T01:20:23.615Z",-1,"283"
"2018-03-01T01:31:32.651Z",-1,"283"
